Artwork Title,Bibliography,Catalogue ID,Coverage,Creator,Current Location,Date,Link,New Attribution (Artist),Present Owner,Provenance,Publisher,Recent Auction?,Relation,Rights,Title,added,extended_resources_exhibit_pages,featured,files_count,files_resource,files_url,id,item_type_id,item_type_name,item_type_resource,item_type_url,modified,owner_id,owner_resource,owner_url,public,tags,url
None,None,198,None,Palma Vecchio,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n242/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n242/mode/1up</a>",None,None,None,None,None,None,None,"Holy Family, St. Catharine and St. Mary Magdalen",2015-12-30T14:54:17+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1578,1578,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T18:37:43+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Palma Vecchio,http://northbrook.omeka.net/api/items/1578
None,None,199,None,Pietro Paolini,None,None,"<a href=""https://books.google.com/books?id=jsU-AQAAMAAJ&amp;lpg=RA2-PR4&amp;ots=p7EkouaYU-&amp;dq=Pietro%20Paolini%201636&amp;pg=RA2-PR4#v=onepage&amp;q=Pietro%20Paolini%201636&amp;f=false"">https://books.google.com/books?id=jsU-AQAAMAAJ&amp;lpg=RA2-PR4&amp;ots=p7EkouaYU-&amp;dq=Pietro%20Paolini%201636&amp;pg=RA2-PR4#v=onepage&amp;q=Pietro%20Paolini%201636&amp;f=false</a>",None,None,"In 1922, for sale at the Carrol Gallery, London. See https://books.google.com/books?id=jsU-AQAAMAAJ&lpg=RA2-PR4&ots=p7EkouaYU-&dq=Pietro%20Paolini%201636&pg=RA2-PR4#v=onepage&q=Pietro%20Paolini%201636&f=false",None,None,None,None,Virgin and Child with St. Catherine,2015-12-30T14:54:17+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1579,1579,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-15T14:57:09+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Pietro Paolini,http://northbrook.omeka.net/api/items/1579
None,None,200,None,Parmegiano,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n245/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n245/mode/1up</a>",None,None,None,None,None,None,None,Holy Family,2015-12-30T14:54:17+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1580,1580,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T14:59:59+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Parmegiano,http://northbrook.omeka.net/api/items/1580
None,None,201,United Kingdom,Sebastiano del Piombo,NGA London,1517,"<a href=""https://archive.org/stream/gri_33125000903597#page/n250/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n250/mode/1up<br /><br /></a>","""The Madonna and Child with Saints and a Donor""","<a href=""http://www.nationalgallery.org.uk"">National Gallery UK</a>",None,None,None,None,None,Holy Family with a Donor,2015-12-30T14:54:17+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1581,1581,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-08-23T14:35:46+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"NGA London, Sebastiano del Piombo",http://northbrook.omeka.net/api/items/1581
None,None,202,USA,Raphael,Worcester Art Museum,early 1500s,"<a href=""https://archive.org/stream/gri_33125000903597#page/n256/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n256/mode/1up<br /><br />https://archive.org/stream/gri_33125000903597#page/n257/mode/1up<br /></a>","Also known as ""Northbrook Madonna"",","<a href=""http://www.worcesterart.org"">Worcester Art Museum</a>",None,None,None,None,None,Virgin and Child,2015-12-30T14:54:17+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1582,1582,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-10T15:41:18+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Raffaello Sanzio, Worcester Art Museum",http://northbrook.omeka.net/api/items/1582
None,None,203,None,Guilio Romano,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n257/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n257/mode/1up</a>",None,None,None,None,None,None,None,St. John the Baptist Preaching,2015-12-30T14:54:17+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1583,1583,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T22:02:26+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Guilio Romano,http://northbrook.omeka.net/api/items/1583
None,None,204,0.11995,Guido Reni,The Fitzwilliam Museum,c. 1639,"<a href=""https://archive.org/stream/gri_33125000903597#page/n258/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n258/mode/1up</a>",None,"<a href=""http://www.fitzmuseum.cam.ac.uk"">The Fitzwilliam Museum</a>","Prince Lucien Bonaparte (1775-1840); exhibited for sale London, New Gallery, 60 Pall Mall, with the rest of the Lucien Bonaparte collection, 1815, when it was bought by Sir Thomas Baring; bought at the death of Sir Thomas Baring, 1848, by his second son, Thomas Baring, who bequeathed it to his nephew Thomas George Baring, 1st Earl of Northbrook, 1873; Northbrook sale, Christie's, 12 Dec. 1919 (127), bt. Goetze",None,None,None,None,Ecce Homo,2015-12-30T14:54:17+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1584,1584,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:16:46+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Guido Reni, The Fitzwilliam Museum",http://northbrook.omeka.net/api/items/1584
None,None,205,None,Guido Reni,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n258/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n258/mode/1up</a>",None,None,None,None,None,None,None,Bust of the Virgin,2015-12-30T14:54:17+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1585,1585,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:59:08+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Guido Reni,http://northbrook.omeka.net/api/items/1585
None,None,206,None,Giovanni Francesco Romanelli,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n259/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n259/mode/1up</a>",None,None,None,None,None,None,None,Europa,2015-12-30T14:54:17+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1586,1586,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:58:08+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Giovanni Francesco Romanelli,http://northbrook.omeka.net/api/items/1586
None,None,207,None,Salvator Rosa,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n259/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n259/mode/1up</a>",None,None,None,None,None,None,None,Landscape,2015-12-30T14:54:18+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1587,1587,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:57:15+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Salvator Rosa,http://northbrook.omeka.net/api/items/1587
None,None,208,None,Salvator Rosa,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n259/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n259/mode/1up</a>",None,None,None,None,None,None,None,St. John the Baptist Preaching,2015-12-30T14:54:18+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1588,1588,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:56:42+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Salvator Rosa,http://northbrook.omeka.net/api/items/1588
None,"(a) Catalogue of Earl of Northbrook Collection, Richter, 1889, p.157, fig.209. 
(b) Sale, Christie's, Earl of Northbrook Collection Sale, 12 December 1919, p.26, lot 136 (priced copy). 
(c) Information with photograph from Duveen Brothers. 
(d) Verbally, Richard Offner, 1925. 
(e) Waagen, Treasures of Art in Great Britain, vol.ii, p.175.",209,None,Anonymous Italian (Florentine School) ,None,16th century,"<a href=""http://nyarc-primo.hosted.exlibrisgroup.com/01NYARC:01NYARC_EVERYTHING:01NYARC_III.b11052521"">http://nyarc-primo.hosted.exlibrisgroup.com/01NYARC:01NYARC_EVERYTHING:01NYARC_III.b11052521</a>",None,None,"Information below from NYARC search 

(a) Thomas Baring, Earl of Northbrook, London; 
(b) Sale, Christie's, London, Earl of Northbrook, Collection, December 12, 1919, lot 136 (£23, 2 shillings, to Colnaghi and Company); 
(c) Duveen Brothers, New York, 1923, as Andrea del Sarto.",None,None,None,None,St. John the Baptist,2015-12-30T14:54:18+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1589,1589,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-08-29T20:24:42+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Andrea Del Sarto (Vannuchi),http://northbrook.omeka.net/api/items/1589
None,None,210,USA,Andrea Del Sarto (Vannuchi),Allen Memorial Art Museum,c. 1530,"<a href=""https://archive.org/stream/gri_33125000903597#page/n260/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n260/mode/1up</a>",Oberlin College,"<a href=""http://www.oberlin.edu/amam/"">Allen Memorial Art Collection, Oberlin College</a>",None,None,None,None,None,Virgin and Child,2015-12-30T14:54:18+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1590,1590,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:17:10+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Allen Memorial Art Museum, Andrea Del Sarto (Vannuchi)",http://northbrook.omeka.net/api/items/1590
None,None,211,USA,Andrea Del Sarto (Vannuchi),CMOA,early 16th century,"<a href=""https://archive.org/stream/gri_33125000903597#page/n261/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n261/mode/1up<br /><br />https://archive.org/stream/gri_33125000903597#page/n264/mode/1up<br /></a>","We list as by Domenico Puglio and as ""Portrait of a young Man""","<a href=""http://www.cmoa.org"">Carnegie Museum of Art</a>","Medici collection, Palazzo Riccardi, Florence; Jean-Baptiste-Pierre Lebrun, Paris, by 1809 [1]; Sir Thomas Baring (1772-1848) by 1824 [2]; Thomas Baring, M.P. (1799-1873),  c.1848 [3]; bequeathed to his nephew, Lord Northbrook, subsequently 1st Earl of Northbrook (1826-1904), in 1873; by descent to the 2nd Earl of Northbrook (1850-1929) until at least 1925? [4]; sold from Northbrook collection at an unkown date (see comment on next entry); sale, Sotheby and Co., London, July 16, 1930, no. 101 [5]. Lilienfeld Galleries, New York, NY, by January 1934; Howard A. Noble, Pittsburgh, PA, by 1939 [6]; his bequest to Museum, May 1964.

Notes:
[1]. In 1809, Lebrun published an engraving of the portrait as by Raphael (plate no. 40) as part of a collection formed during trips in 1807 and1808. 
[2].  Sir Thomas Baring likely acquired the painting through Mr. Harris, Bond Street, London who received many of the Lebrun pictures on consignment. See information on its early provenance and attribution in various sources, including W. Buchanan, ""Memoirs of Painting"", London, 1824 (p. 254, as by Raphael) and ""A Descriptive Catalogue of the Collection of Pictures Belonging to the Earl of Northbrook"", 1889, no. 211 (as by Andrea del Sarto). 
[3]. As stated in the Introduction of ""A Descriptive Catalogue of the Collection of Pictures Belonging to the Earl of Northbrook"", 1889: ""In 1848, on the death of Sir Thomas Baring, his collection was sold in accordance with his will; and the Italian, Spanish, and French pictures were bought at a valuation by Mr. Baring."" Waagen in Vol. 2 of ""Treaures"" published in 1854, describes the picture in Mr. Baring's collection and attributes it to Pontormo (p. 176).
[4]. Bernard Berenson attirbutes the picture to Franciabigio in 1896 and 1909 editions of ""Florentine Painters of the Renaissance"" and so does Venturi in ""Storia dell' Arte Italiana"" (1925, p. 452).  All three publications still refer to the painting as being in the Northbrook collection.
[5]. Listed and illustrated as by Raphael under section ""The Property of a Gentleman"" of the sale entitled ""Pictures and Drawings by Old Masters""; several other pictures in that section were also part of the Northbrook collection, so, perhaps, the ""Gentleman"" referred  to was the Earl himself (though he died in 1929) or someone else who bought a number of the pictures and resold them at this auction. Bought by Asscher for £500 (see copy of annotated catalogue from the Frick Library in the curatorial file).
[6]. Notes: In 1944, the painting hung in the parlor of the Noble residence at 1245 Shady Avenue, Pittsburgh, PA.",None,None,None,None,Bust of a Young Man,2015-12-30T14:54:18+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1591,1591,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:17:35+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Andrea Del Sarto (Vannuchi), CMOA",http://northbrook.omeka.net/api/items/1591
None,None,212,None,Sassoferrato (Giuseppe Salvi),None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n261/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n261/mode/1up</a>",None,None,None,None,None,None,None,Holy Family,2015-12-30T14:54:18+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1592,1592,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:40:41+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Sassoferrato (Giuseppe Salvi),http://northbrook.omeka.net/api/items/1592
None,None,213,None,Bartolommeo Schedone,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n266/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n266/mode/1up</a>",None,None,None,None,None,None,None,Head of a Girl,2015-12-30T14:54:18+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1593,1593,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:39:50+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Bartolommeo Schedone,http://northbrook.omeka.net/api/items/1593
None,None,214,None,Bartolommeo Schedone,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n266/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n266/mode/1up</a>",Possibly this one: http://www.gettyimages.com/detail/news-photo/mary-magdalene-by-bartolomeo-schedoni-1587-1615-16th-17th-news-photo/450084801,None,None,None,None,None,None,St. Mary Magdalen in Contemplation,2015-12-30T14:54:18+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1594,1594,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:38:54+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Bartolommeo Schedone,http://northbrook.omeka.net/api/items/1594
None,None,215,None,Bartolommeo Schedone (ascribed to),None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n267/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n267/mode/1up</a>",None,None,None,None,None,None,None,Riposo,2015-12-30T14:54:18+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1595,1595,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:36:26+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Bartolommeo Schedone (ascribed to),http://northbrook.omeka.net/api/items/1595
None,None,216,None,Antonio Solario (ascribed to),None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n267/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n267/mode/1up<br /><br />https://archive.org/stream/gri_33125000903597#page/n268/mode/1up<br /></a>",None,None,None,None,None,None,None,Virgin and Child,2015-12-30T14:54:18+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1596,1596,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:35:59+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Antonio Solario (ascribed to),http://northbrook.omeka.net/api/items/1596
None,None,217,None,Titian,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n268/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n268/mode/1up</a>",None,None,None,None,None,None,None,Charles V on Horseback,2015-12-30T14:54:18+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1597,1597,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-06T21:34:56+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Titian,http://northbrook.omeka.net/api/items/1597
None,None,218,None,Jan Stephen von Calcar,None,None,"<a href=""http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&amp;apply=true&amp;tipo_scheda=OA&amp;id=41316&amp;titolo=Calcar+Jan+Stephen+von%0A%09%09%09%0A%09%09+++++%2C+Ritratto+di+gentiluomo"">http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&amp;apply=true&amp;tipo_scheda=OA&amp;id=41316&amp;titolo=Calcar+Jan+Stephen+von%0a%09%09%09%0a%09%09+++++%2c+Ritratto+di+gentiluomo</a>",None,"Unknown (sold at Schaeffer Galleries, NYC)",See http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&apply=true&tipo_scheda=OA&id=41316&titolo=Calcar+Jan+Stephen+von%0a%09%09%09%0a%09%09+++++%2c+Ritratto+di+gentiluomo,None,None,None,None,Portrait of a Gentleman,2015-12-30T14:54:19+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1598,1598,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-21T19:24:35+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Jan Stephen von Calcar, Titian or Paris Bordone",http://northbrook.omeka.net/api/items/1598
